Measuring station manager,Measuring station,Processor,Processing date,Subject,Phase,repetition no.,Neck girth,Back neck point to waist,Upper arm girth R,Upper arm girth L,Back neck point to wrist R,Back neck point to wrist L,Across back shoulder width,Bust girth,Waist girth,Hip girth,Thigh girth R,Thigh girth L,Total crotch length,Inside leg height,Gendre
Texel,PortalMX,Texel,20200622,IEEEP2_11,2,1,397.92,416.43,402.34,377.84,823.8,813.7,488.14,1127.42,959.64,1061.1,633.72,619.64,837.58,754.06,Male
Texel,PortalMX,Texel,20200622,IEEEP2_12,2,1,377.06,450.72,319.76,321.53,840.65,847.95,474.63,979.56,837.6,1046.36,619.07,609.63,887.04,864.04,Male
Texel,PortalMX,Texel,20200622,IEEEP2_12,2,2,370.81,448.14,318.88,316.5,835.03,833.29,469.32,969.98,834.84,1044.69,634.62,617.77,891.49,867.58,Male
Texel,PortalMX,Texel,20200622,IEEEP2_13,2,1,375.77,390.85,332.87,359.39,748.33,754.05,447.08,1091.3,954.28,1135.41,662.46,658.77,841.19,758.49,Female
Texel,PortalMX,Texel,20200622,IEEEP2_13,2,2,377.92,394.09,347.83,355.91,750.46,755.92,440.21,1082.92,950.4,1135.39,663.5,661.65,844.14,760.77,Female
Texel,PortalMX,Texel,20200622,IEEEP2_14,2,2,448.37,420.28,383.62,403.54,828.0,811.79,476.14,1117.01,1137.24,1168.04,679.9,685.73,899.79,763.55,Male
Texel,PortalMX,Texel,20200622,IEEEP2_14,2,1,445.33,415.07,382.2,387.3,806.69,800.82,471.74,1107.21,1120.61,1155.9,698.56,692.69,909.08,761.81,Male
Texel,PortalMX,Texel,20200622,IEEEP2_15,2,2,355.78,380.37,331.35,327.71,734.96,746.49,426.06,990.75,852.48,977.23,581.01,573.79,739.7,745.34,Male
Texel,PortalMX,Texel,20200622,IEEEP2_15,2,1,360.68,384.09,330.15,323.83,747.97,758.49,416.39,980.61,855.09,981.38,574.34,570.22,748.52,745.18,Male
Texel,PortalMX,Texel,20200622,IEEEP2_16,2,2,391.27,376.76,379.72,382.04,760.04,754.52,457.65,1086.82,967.95,1131.62,676.85,671.27,828.54,713.85,Female
Texel,PortalMX,Texel,20200622,IEEEP2_16,2,1,387.15,380.09,380.48,378.63,759.54,749.52,457.09,1074.27,969.99,1138.49,676.53,663.51,800.97,705.61,Female
Texel,PortalMX,Texel,20200622,IEEEP2_17,2,2,316.93,376.61,269.13,264.71,708.43,724.75,413.38,850.3,697.08,966.49,561.29,541.78,728.97,715.88,Female
Texel,PortalMX,Texel,20200622,IEEEP2_17,2,1,319.76,376.57,268.73,264.84,711.29,728.08,413.58,848.04,697.7,969.8,553.5,537.13,732.58,722.01,Female
Texel,PortalMX,Texel,20200622,IEEEP2_18,2,1,346.64,372.38,308.84,332.77,756.36,757.41,426.18,1011.56,850.09,1031.93,600.5,595.1,798.78,760.79,Female
Texel,PortalMX,Texel,20200622,IEEEP2_18,2,2,342.31,369.81,308.37,312.65,744.21,751.51,438.34,1021.15,849.92,1036.94,606.39,589.41,760.39,753.37,Female
Texel,PortalMX,Texel,20200622,IEEEP2_19,2,2,385.65,405.74,323.96,324.22,787.65,780.16,443.69,976.22,884.97,945.55,536.19,543.17,749.2,746.5,Male
Texel,PortalMX,Texel,20200622,IEEEP2_19,2,1,379.54,408.27,320.65,320.04,766.03,770.7,439.09,969.31,885.34,948.92,547.28,537.44,742.0,737.96,Male
Texel,PortalMX,Texel,20200622,IEEEP2_20,2,2,388.12,397.47,298.2,288.49,753.54,745.46,422.2,975.83,910.55,953.78,537.75,528.72,815.03,691.07,Male
Texel,PortalMX,Texel,20200622,IEEEP2_20,2,1,395.44,397.16,301.55,294.61,747.86,735.73,418.86,964.0,903.49,960.78,534.05,535.44,823.87,699.09,Male
Texel,PortalMX,Texel,20200622,IEEEP2_21,2,2,319.97,372.03,328.91,329.5,709.36,717.88,409.96,912.55,747.66,1086.93,654.03,645.92,781.96,707.7,Female
Texel,PortalMX,Texel,20200622,IEEEP2_21,2,1,319.69,370.88,325.68,331.16,694.89,707.21,399.0,911.49,747.65,1090.73,664.63,650.75,780.39,705.49,Female
Texel,PortalMX,Texel,20200622,IEEEP2_22,2,2,355.79,401.3,303.85,309.66,785.69,775.83,438.28,957.42,847.44,1022.15,577.78,578.74,785.67,785.92,Male
Texel,PortalMX,Texel,20200622,IEEEP2_22,2,1,346.64,399.96,289.89,307.48,783.51,777.47,454.59,947.2,838.67,1023.79,580.52,580.92,775.56,784.78,Male
Texel,PortalMX,Texel,20200622,IEEEP2_23,2,1,365.7,408.38,332.99,332.05,792.13,794.97,447.68,1025.98,844.55,986.62,562.31,560.34,812.56,807.78,Male
Texel,PortalMX,Texel,20200622,IEEEP2_23,2,2,358.46,406.49,319.35,329.27,797.33,792.06,443.78,1004.83,834.36,987.98,564.76,561.52,807.84,801.47,Male
Texel,PortalMX,Texel,20200622,IEEEP2_24,2,1,383.13,380.91,428.01,448.55,765.39,771.36,459.06,1142.42,1054.01,1341.99,766.67,768.47,886.81,734.98,Female
Texel,PortalMX,Texel,20200622,IEEEP2_24,2,2,383.35,378.4,427.78,445.41,760.04,765.42,453.78,1143.63,1048.89,1342.73,779.16,776.38,883.24,734.28,Female
Texel,PortalMX,Texel,20200622,IEEEP2_25,2,2,307.23,374.24,267.64,253.61,704.13,708.11,396.32,852.93,732.11,940.9,555.76,536.48,717.9,751.68,Female
Texel,PortalMX,Texel,20200622,IEEEP2_25,2,1,309.72,369.02,261.46,252.35,708.64,715.81,406.09,859.36,738.79,942.58,551.22,544.35,735.02,749.75,Female
Texel,PortalMX,Texel,20200622,IEEEP2_26,2,1,320.68,400.51,321.11,309.3,720.84,734.05,410.53,868.7,725.69,1013.61,615.37,605.15,769.95,758.98,Female
Texel,PortalMX,Texel,20200622,IEEEP2_26,2,2,325.07,396.58,321.67,310.89,728.5,740.3,410.6,893.88,724.59,1012.76,614.71,608.12,787.61,764.47,Female
Texel,PortalMX,Texel,20200622,IEEEP2_27,2,1,351.26,420.8,274.84,281.98,808.94,799.45,456.86,895.69,746.48,949.57,539.14,532.87,759.2,766.32,Male
Texel,PortalMX,Texel,20200622,IEEEP2_27,2,2,352.53,414.83,274.3,281.79,793.05,782.47,431.32,899.56,740.3,938.29,534.28,529.87,760.59,773.54,Male
Texel,PortalMX,Texel,20200622,IEEEP2_28,2,1,369.0,424.55,321.29,301.7,856.1,860.63,492.06,967.84,852.79,1031.07,554.19,562.36,805.39,882.54,Male
Texel,PortalMX,Texel,20200622,IEEEP2_28,2,2,368.69,418.52,307.38,301.66,868.56,860.79,469.53,982.53,847.38,1033.32,567.01,568.91,797.75,881.63,Male
Texel,PortalMX,Texel,20200622,IEEEP2_29,2,2,366.12,458.82,293.58,283.04,822.19,818.61,448.68,887.54,766.74,921.91,481.21,495.23,764.58,826.7,Male
Texel,PortalMX,Texel,20200622,IEEEP2_29,2,1,352.28,445.78,279.84,291.22,806.4,806.09,432.84,884.8,756.59,916.61,489.16,504.27,747.0,831.33,Male
Texel,PortalMX,Texel,20200622,IEEEP2_30,2,2,333.61,386.99,346.56,341.42,737.86,735.41,437.26,1032.7,867.54,1084.8,612.05,606.66,766.68,736.31,Female
Texel,PortalMX,Texel,20200622,IEEEP2_30,2,1,338.07,396.32,347.04,349.01,753.72,755.69,412.44,1046.13,874.67,1081.44,615.72,610.49,760.06,733.17,Female
Texel,PortalMX,Texel,20200622,IEEEP2_31,2,2,299.5,359.05,279.84,270.2,741.82,731.01,406.13,816.92,747.37,975.08,546.4,529.11,705.04,759.53,Female
Texel,PortalMX,Texel,20200622,IEEEP2_31,2,1,305.77,361.92,280.32,276.36,744.7,742.14,407.13,816.37,750.58,966.04,534.41,533.3,707.69,769.8,Female
Texel,PortalMX,Texel,20200622,IEEEP2_32,2,2,390.98,421.76,357.73,370.94,782.57,783.57,437.77,1013.93,903.12,1065.22,622.19,619.18,815.85,777.2,Male
Texel,PortalMX,Texel,20200622,IEEEP2_32,2,1,388.1,418.06,352.9,378.63,770.88,775.66,451.62,1029.11,889.62,1071.63,632.24,627.37,815.67,777.34,Male
Texel,PortalMX,Texel,20200622,IEEEP2_33,2,2,407.28,428.44,341.77,353.2,810.27,820.53,486.36,1071.01,1006.84,1111.33,669.84,648.91,886.05,775.1,Male
Texel,PortalMX,Texel,20200622,IEEEP2_33,2,1,406.82,427.84,342.99,347.46,822.46,832.39,472.7,1069.21,1007.11,1110.74,658.23,647.15,891.55,779.07,Male
Texel,PortalMX,Texel,20200622,IEEEP2_34,2,2,430.15,379.51,392.68,399.15,787.51,785.77,459.58,1187.92,1096.6,1105.02,669.35,664.33,854.32,737.18,Male
Texel,PortalMX,Texel,20200622,IEEEP2_34,2,1,421.99,371.4,397.42,400.79,769.12,772.7,456.82,1173.34,1096.71,1098.66,679.79,669.5,836.47,737.22,Male
Texel,PortalMX,Texel,20200622,IEEEP2_35,2,2,348.17,360.93,322.49,330.67,705.45,724.11,429.8,1016.77,1008.89,1088.63,591.85,585.22,772.36,715.23,Female
Texel,PortalMX,Texel,20200622,IEEEP2_35,2,1,352.5,362.47,327.02,332.68,720.39,725.57,415.82,1000.69,1010.65,1093.63,591.82,587.54,782.7,724.16,Female
Texel,PortalMX,Texel,20200622,IEEEP2_36,2,2,297.55,374.12,269.21,265.44,703.81,704.74,407.79,820.22,651.56,924.53,542.9,534.47,709.43,713.69,Female
Texel,PortalMX,Texel,20200622,IEEEP2_36,2,1,304.0,376.7,269.07,274.45,715.0,716.05,400.54,798.4,656.83,929.56,537.44,535.99,721.37,711.65,Female
Texel,PortalMX,Texel,20200622,IEEEP2_37,2,2,431.92,395.23,375.86,412.74,840.97,829.38,489.29,1199.84,1113.85,1181.6,689.34,689.36,871.31,797.82,Male
Texel,PortalMX,Texel,20200622,IEEEP2_37,2,1,444.59,401.91,368.68,399.16,849.24,843.09,476.42,1186.81,1123.09,1171.0,678.31,689.98,885.85,805.27,Male
Texel,PortalMX,Texel,20200622,IEEEP2_38,2,2,367.99,393.28,399.02,383.9,761.16,783.8,448.15,1106.65,991.21,1303.56,842.23,817.93,923.0,796.57,Female
Texel,PortalMX,Texel,20200622,IEEEP2_38,2,1,365.1,395.28,384.14,397.05,751.64,766.22,464.69,1110.99,992.26,1310.35,840.11,814.42,924.49,789.91,Female
Texel,PortalMX,Texel,20200622,IEEEP2_39,2,1,313.39,381.44,271.1,270.36,743.31,757.74,412.13,824.98,714.25,975.13,551.02,549.1,738.37,787.06,Female
Texel,PortalMX,Texel,20200622,IEEEP2_39,2,2,307.5,377.93,268.71,262.0,736.74,754.58,410.53,834.79,713.69,974.49,559.94,546.07,713.56,788.43,Female
Texel,PortalMX,Texel,20200622,IEEEP2_40,2,1,381.06,415.69,308.8,324.94,773.36,784.68,430.71,996.79,958.89,1003.53,561.85,568.03,806.17,772.67,Male
Texel,PortalMX,Texel,20200622,IEEEP2_40,2,2,372.11,409.09,302.88,322.66,765.86,776.34,436.6,994.02,947.48,1003.67,570.14,570.38,801.26,757.12,Male
Texel,PortalMX,Texel,20200622,IEEEP2_41,2,2,387.33,411.52,322.36,329.08,791.78,785.3,434.81,1047.84,910.86,994.21,540.74,546.02,764.95,777.73,Male
Texel,PortalMX,Texel,20200622,IEEEP2_41,2,1,382.45,401.74,323.4,331.15,784.47,781.82,445.2,1044.04,902.89,993.51,549.71,546.35,764.87,773.34,Male
Texel,PortalMX,Texel,20200622,IEEEP2_42,2,2,417.99,405.87,305.83,312.66,802.58,793.96,453.1,1107.41,1024.19,1035.91,589.08,582.52,845.61,798.59,Male
Texel,PortalMX,Texel,20200622,IEEEP2_42,2,1,417.63,417.73,313.76,314.56,807.51,797.51,447.04,1109.48,1031.63,1033.49,587.08,584.44,845.08,800.5,Male
Texel,PortalMX,Texel,20200622,IEEEP2_43,2,1,328.98,387.4,288.45,283.99,735.63,746.99,429.33,863.81,724.92,1008.59,586.35,569.79,748.4,731.85,Female
Texel,PortalMX,Texel,20200622,IEEEP2_43,2,2,325.93,376.92,284.06,287.5,724.44,735.29,407.52,854.54,719.52,996.17,592.15,575.82,765.0,739.38,Female
Texel,PortalMX,Texel,20200622,IEEEP2_44,2,1,315.19,377.24,265.53,265.51,716.19,729.36,396.69,891.28,705.9,950.0,578.37,574.26,756.19,732.58,Female
Texel,PortalMX,Texel,20200622,IEEEP2_44,2,2,309.26,367.58,259.65,253.7,708.31,736.69,396.82,897.61,701.47,953.23,582.66,575.85,742.79,730.14,Female
Texel,PortalMX,Texel,20200622,IEEEP2_45,2,1,315.03,369.19,291.44,278.25,716.3,724.5,385.58,944.45,756.16,944.3,565.44,546.83,727.73,750.74,Female
Texel,PortalMX,Texel,20200622,IEEEP2_45,2,2,313.21,366.63,284.68,274.38,710.1,725.16,392.1,946.96,752.51,942.08,563.09,546.82,728.93,754.67,Female
Texel,PortalMX,Texel,20200622,IEEEP2_46,2,2,404.02,425.64,313.17,328.13,782.81,792.84,455.08,1040.16,948.19,1018.07,548.08,546.85,814.82,769.8,Male
Texel,PortalMX,Texel,20200622,IEEEP2_46,2,1,404.35,426.43,313.44,305.21,782.11,777.2,432.03,1029.19,947.49,1015.05,552.15,550.15,814.57,765.42,Male
Texel,PortalMX,Texel,20200622,IEEEP2_47,2,1,356.74,447.49,304.42,294.38,825.62,824.12,434.24,918.5,812.77,1045.43,583.42,575.05,785.13,872.74,Male
Texel,PortalMX,Texel,20200622,IEEEP2_47,2,2,354.34,447.27,301.54,294.93,826.55,818.99,446.56,913.84,810.39,1033.23,588.91,578.24,789.9,871.44,Male
Texel,PortalMX,Texel,20200622,IEEEP2_48,2,2,373.53,370.18,308.98,306.52,748.12,742.58,429.04,1127.36,982.3,1089.73,598.75,605.11,791.73,757.98,Female
Texel,PortalMX,Texel,20200622,IEEEP2_48,2,1,381.79,376.91,315.6,314.21,761.81,756.82,444.77,1139.39,998.74,1085.79,591.46,602.04,819.2,762.4,Female
Texel,PortalMX,Texel,20200622,IEEEP2_49,2,1,369.23,425.39,296.69,288.13,812.25,805.48,433.28,954.81,830.4,1002.42,566.99,562.84,785.08,822.01,Male
Texel,PortalMX,Texel,20200622,IEEEP2_49,2,2,366.76,432.09,293.46,295.42,804.65,794.31,438.66,960.03,837.22,994.13,573.02,565.74,778.97,818.62,Male
Texel,PortalMX,Texel,20200622,IEEEP2_50,2,2,389.13,322.14,400.78,393.86,718.15,728.43,423.71,1240.56,1158.19,1182.13,656.07,666.89,835.7,682.49,Female
Texel,PortalMX,Texel,20200622,IEEEP2_50,2,1,375.84,315.06,395.7,421.08,722.26,736.53,430.45,1228.55,1158.92,1179.32,647.67,658.97,813.65,688.99,Female
Texel,PortalMX,Texel,20200622,IEEEP2_51,2,1,372.61,386.55,354.93,369.17,723.72,726.26,428.08,1104.36,979.04,1034.83,574.06,581.08,784.03,734.66,Female
Texel,PortalMX,Texel,20200622,IEEEP2_51,2,2,377.97,385.42,347.39,380.25,734.63,741.84,414.87,1086.63,982.51,1039.99,566.43,582.3,787.61,732.3,Female
Texel,PortalMX,Texel,20200622,IEEEP2_52,2,2,375.81,434.66,310.93,310.52,829.53,829.66,459.3,917.49,785.49,1011.99,572.61,562.57,806.66,855.09,Male
Texel,PortalMX,Texel,20200622,IEEEP2_52,2,1,370.86,427.83,306.52,311.85,828.9,827.03,460.92,917.52,787.84,1008.02,582.6,567.76,810.41,849.36,Male
Texel,PortalMX,Texel,20200622,IEEEP2_53,2,2,371.77,434.5,345.02,347.57,844.23,837.49,471.37,959.94,835.87,1091.56,639.28,626.46,829.64,806.51,Male
Texel,PortalMX,Texel,20200622,IEEEP2_53,2,1,373.16,434.2,349.71,357.64,832.58,823.14,464.25,964.99,835.51,1085.13,640.98,625.53,829.68,796.65,Male
Texel,PortalMX,Texel,20200622,IEEEP2_54,2,2,365.74,365.57,374.27,375.94,767.01,766.14,454.4,1045.35,933.75,1171.27,688.85,678.89,829.38,760.48,Female
Texel,PortalMX,Texel,20200622,IEEEP2_54,2,1,369.34,366.07,369.67,363.93,776.28,781.84,441.47,1050.2,931.13,1168.1,678.56,682.57,829.25,766.13,Female
Texel,PortalMX,Texel,20200622,IEEEP2_55,2,1,357.78,320.23,381.49,416.68,724.29,730.63,428.72,1138.66,1017.55,1252.76,719.67,716.37,825.14,727.18,Female
Texel,PortalMX,Texel,20200622,IEEEP2_55,2,2,357.89,312.44,387.85,421.19,722.68,726.58,432.2,1145.9,1016.03,1254.21,738.41,720.15,819.27,707.42,Female
Texel,PortalMX,Texel,20200622,IEEEP2_56,2,2,384.47,431.68,324.06,342.41,847.53,833.71,462.81,992.3,871.78,975.1,557.23,553.13,785.54,781.3,Male
Texel,PortalMX,Texel,20200622,IEEEP2_56,2,1,382.82,432.57,318.47,337.49,831.67,819.68,461.99,981.95,865.59,978.04,566.02,546.88,783.17,785.05,Male
Texel,PortalMX,Texel,20200622,IEEEP2_57,2,2,310.47,373.53,265.98,263.6,734.82,731.62,401.28,803.72,735.35,979.17,520.44,515.98,712.77,764.41,Female
Texel,PortalMX,Texel,20200622,IEEEP2_57,2,1,311.29,377.01,269.52,265.4,741.03,731.89,403.45,801.38,741.54,979.24,518.56,515.75,708.94,751.06,Female
Texel,PortalMX,Texel,20200622,IEEEP2_58,2,2,377.82,422.42,362.33,344.97,812.69,792.95,439.09,1015.31,832.53,1006.56,606.98,607.01,811.49,756.66,Male
Texel,PortalMX,Texel,20200622,IEEEP2_58,2,1,369.4,418.63,358.89,346.39,803.55,792.9,443.74,1018.65,835.56,1011.22,610.72,608.92,801.49,749.61,Male
Texel,PortalMX,Texel,20200622,IEEEP2_59,2,1,378.15,428.17,321.18,320.5,831.52,815.08,458.78,1035.53,890.29,1052.7,599.98,594.81,809.23,818.71,Male
Texel,PortalMX,Texel,20200622,IEEEP2_59,2,2,381.36,430.58,323.17,320.55,836.83,821.14,475.34,1031.27,890.04,1053.29,598.1,590.27,801.59,815.4,Male
Texel,PortalMX,Texel,20200622,IEEEP2_60,2,2,323.63,381.73,294.34,300.04,741.83,743.64,422.76,913.06,784.1,1051.63,594.21,576.82,760.11,775.89,Female
Texel,PortalMX,Texel,20200622,IEEEP2_60,2,1,329.04,383.72,293.61,305.94,747.25,748.22,420.67,905.42,789.49,1043.42,588.7,571.48,762.67,774.01,Female
Texel,PortalMX,Texel,20200622,IEEEP2_61,2,2,376.53,435.27,365.9,387.89,792.09,771.67,452.64,1005.27,836.39,1003.25,630.63,625.76,781.14,741.78,Male
Texel,PortalMX,Texel,20200622,IEEEP2_61,2,1,373.32,421.63,367.13,395.12,780.29,772.13,456.28,1009.68,830.8,997.99,636.17,632.61,787.64,745.71,Male
Texel,PortalMX,Texel,20200622,IEEEP2_62,2,2,309.55,392.76,245.81,245.52,745.55,738.54,410.82,791.17,632.23,935.93,505.7,506.26,711.48,785.2,Female
Texel,PortalMX,Texel,20200622,IEEEP2_62,2,1,311.94,395.99,244.52,250.29,737.3,737.55,407.35,783.96,635.46,939.47,505.52,507.7,691.48,788.3,Female
Texel,PortalMX,Texel,20200622,IEEEP2_63,2,2,301.5,366.24,254.49,259.07,711.54,716.29,400.89,818.5,693.32,940.7,543.61,548.27,726.03,732.24,Female
Texel,PortalMX,Texel,20200622,IEEEP2_63,2,1,297.91,371.91,266.31,251.46,700.21,712.81,398.68,832.57,690.32,935.28,550.95,551.2,723.32,732.55,Female
Texel,PortalMX,Texel,20200622,IEEEP2_64,2,2,408.63,432.61,367.04,388.11,812.89,815.58,466.54,1076.34,979.13,1113.68,664.8,639.99,827.64,786.62,Male
Texel,PortalMX,Texel,20200622,IEEEP2_64,2,1,409.29,431.75,369.86,389.94,802.19,811.43,473.82,1076.51,978.86,1105.64,661.83,637.73,829.14,791.53,Male
Texel,PortalMX,Texel,20200622,IEEEP2_65,2,2,362.56,373.04,322.23,331.88,746.44,742.31,426.71,1020.86,840.14,1112.64,621.01,610.29,738.36,749.95,Female
Texel,PortalMX,Texel,20200622,IEEEP2_65,2,1,348.7,375.65,323.67,333.77,758.85,752.64,432.52,1030.71,845.58,1101.54,617.46,618.43,744.03,729.68,Female
Texel,PortalMX,Texel,20200622,IEEEP2_66,2,2,364.38,400.97,329.35,328.88,768.46,764.45,413.0,1002.85,847.27,1025.09,588.23,577.41,787.34,764.34,Male
Texel,PortalMX,Texel,20200622,IEEEP2_66,2,1,362.8,395.64,330.67,327.28,752.26,754.63,442.88,1016.59,845.55,1025.61,592.1,575.89,786.04,766.56,Male
Texel,PortalMX,Texel,20200622,IEEEP2_67,2,1,353.4,399.98,325.97,324.44,755.54,747.66,416.03,952.37,761.06,952.3,573.59,565.72,747.26,723.16,Male
Texel,PortalMX,Texel,20200622,IEEEP2_67,2,2,352.44,396.14,329.31,323.41,748.97,743.29,411.97,938.42,755.82,953.2,584.08,568.46,748.63,723.94,Male
Texel,PortalMX,Texel,20200622,IEEEP2_68,2,2,353.12,386.15,297.1,297.94,751.3,755.79,426.27,1025.06,924.09,985.23,510.48,508.51,707.91,762.01,Female
Texel,PortalMX,Texel,20200622,IEEEP2_68,2,1,356.18,387.71,301.84,303.41,773.87,769.75,453.74,1038.09,923.76,983.32,502.07,511.91,722.92,767.71,Female
Texel,PortalMX,Texel,20200622,IEEEP2_69,2,2,335.53,361.66,308.88,296.71,701.8,701.26,388.87,957.99,830.37,1072.34,598.4,589.08,791.85,714.26,Female
Texel,PortalMX,Texel,20200622,IEEEP2_69,2,1,340.42,359.87,305.54,296.96,711.29,708.45,402.89,971.46,835.02,1069.37,585.96,580.52,790.84,711.53,Female
Texel,PortalMX,Texel,20200622,IEEEP2_70,2,2,450.32,434.59,362.27,371.86,888.62,894.31,508.94,1232.97,1240.74,1163.8,654.06,646.61,913.65,905.01,Male
Texel,PortalMX,Texel,20200622,IEEEP2_70,2,1,451.82,435.32,358.03,383.17,879.13,888.03,495.48,1217.12,1236.06,1159.98,663.47,655.44,943.88,905.74,Male
Texel,PortalMX,Texel,20200622,IEEEP2_71,2,2,394.56,328.1,413.07,417.75,733.79,760.19,424.28,1193.02,1123.65,1354.0,755.73,749.85,888.78,725.18,Female
Texel,PortalMX,Texel,20200622,IEEEP2_71,2,1,394.26,327.82,414.26,421.27,733.08,754.06,439.03,1194.29,1131.9,1352.95,751.31,746.32,886.84,725.27,Female
Texel,PortalMX,Texel,20200622,IEEEP2_72,2,1,366.14,426.14,325.98,320.34,813.02,812.59,452.11,920.73,836.58,1006.79,557.03,545.75,791.07,839.72,Male
Texel,PortalMX,Texel,20200622,IEEEP2_72,2,2,365.46,426.23,323.32,321.66,802.66,814.27,445.77,926.75,840.31,1008.91,557.56,546.34,783.22,839.81,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_01,2,1,332.0,460.20000000000005,278.09999999999997,278.09999999999997,743.4000000000001,743.4000000000001,390.0,893.0,716.5,1038.1,623.5,623.5,760.0,714.4,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_01,2,2,333.7,455.90000000000003,277.0,277.0,750.9000000000001,750.9000000000001,400.0,904.0999999999999,724.7,1044.8999999999999,622.7,622.7,760.0,713.0,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_02,2,1,388.40000000000003,473.40000000000003,322.5,322.5,778.0,778.0,434.79999999999995,1050.6999999999998,858.8,971.9,582.1,582.1,794.4,755.0,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_02,2,2,386.9,476.70000000000005,321.8,321.8,774.8000000000001,774.8000000000001,425.3,1023.1999999999999,835.5,979.8000000000001,590.0,590.0,793.7,755.6999999999999,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_03,2,1,333.29999999999995,436.4,260.1,260.1,743.3,743.3,388.6,842.3000000000001,637.1,952.8,571.4,571.4,690.5,737.0,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_03,2,2,337.70000000000005,438.6,257.0,257.0,746.4,746.4,392.70000000000005,867.3000000000001,660.5,950.6999999999999,566.5,566.5,689.9,739.0,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_04,2,1,389.79999999999995,486.9,340.09999999999997,340.09999999999997,839.2,839.2,456.3,1073.4,924.8000000000001,1066.5,640.9000000000001,640.9000000000001,828.1,797.0,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_04,2,2,390.20000000000005,492.1,336.2,336.2,841.3,841.3,462.1,1075.0,946.9,1070.2,638.2,638.2,825.1999999999999,798.7,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_05,2,1,397.8,530.1,362.70000000000005,362.70000000000005,892.6999999999999,892.6999999999999,488.5,1165.4,1101.0,1158.3,687.0999999999999,687.0999999999999,913.8,866.5,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_05,2,2,396.4,533.3,360.79999999999995,360.79999999999995,884.8000000000001,884.8000000000001,485.4,1166.9,1085.9,1151.8000000000002,686.8000000000001,686.8000000000001,909.3000000000001,866.0,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_06,2,1,386.70000000000005,465.3,296.4,296.4,787.6999999999999,787.6999999999999,434.20000000000005,974.0999999999999,884.7,955.5,552.4,552.4,752.3000000000001,743.1999999999999,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_06,2,2,384.79999999999995,468.7,291.3,291.3,776.7,776.7,427.8,970.1,882.9000000000001,939.3000000000001,536.1999999999999,536.1999999999999,749.8000000000001,742.0999999999999,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_07,2,1,336.70000000000005,444.09999999999997,323.1,323.1,753.0,753.0,405.20000000000005,1032.3999999999999,873.4000000000001,1135.4,674.2,674.2,788.8,711.0,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_07,2,2,336.0,444.7,319.20000000000005,319.20000000000005,751.3,751.3,404.20000000000005,1033.1999999999998,874.2,1124.0,667.0999999999999,667.0999999999999,784.8000000000001,707.5,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_08,2,1,335.3,488.0,313.29999999999995,313.29999999999995,821.5999999999999,821.5999999999999,419.7,1036.2,826.8000000000001,1178.6,701.1,701.1,864.9,831.8000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_08,2,2,335.90000000000003,486.3,316.1,316.1,822.4,822.4,420.0,1045.4,836.9,1182.8,702.4,702.4,868.1,833.7,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_09,2,1,333.8,423.2,293.8,293.8,734.9,734.9,392.2,929.5999999999999,759.5999999999999,1045.0,627.5,627.5,733.8,694.5,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_09,2,2,333.6,424.5,296.2,296.2,735.5,735.5,391.70000000000005,927.2,760.4000000000001,1051.2,628.6999999999999,628.6999999999999,735.1999999999999,693.6,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_10,2,1,330.0,475.20000000000005,278.5,278.5,795.6999999999999,795.6999999999999,400.5,902.0999999999999,702.9000000000001,1066.8000000000002,634.5,634.5,789.0999999999999,800.0,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_10,2,2,330.09999999999997,474.4,275.0,275.0,797.3000000000001,797.3000000000001,400.7,908.5,710.6,1057.3999999999999,624.5,624.5,786.3,799.2,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_11,2,1,393.8,480.20000000000005,344.90000000000003,344.90000000000003,796.7,796.7,459.5,1081.4,919.7,1056.6,655.4000000000001,655.4000000000001,822.3000000000001,746.9,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_11,2,2,393.40000000000003,478.2,345.0,345.0,800.8,800.8,461.4,1093.0,931.1,1052.2,651.3,651.3,821.8000000000001,751.8000000000001,Male
